cliente,produto,quantidade
b'2Gnx3g',b'rWbUwg',2
b'2Gnx3g',b'kid3UA',2
b'2Gnx3g',b'Fx1Cgw',2
b'83bsOA',b'OuhLqQ',2
b'83bsOA',b'MP-kaw',2
b'83bsOA',b'Gjg2ug',2
b'83bsOA',b'.zRrMw',2
b'83bsOA',b'3p4mAA',2
b'83bsOA',b'xXcNyA',2
b'83bsOA',b'Swo63g',2
b'83bsOA',b'bHaL8A',2
b'83bsOA',b'PHRlnA',2
b'83bsOA',b'TSDgkA',2
b'83bsOA',b'-llXwA',2
b'KCHNdA',b'1Ry24A',2
b'KCHNdA',b'K1VEQg',2
b'g.qKVA',b'uMGAJg',2
b'g.qKVA',b'pOk81w',2
b'g.qKVA',b'FjHsZw',2
b'g.qKVA',b'OFP5SA',2
b'MYjWdQ',b'sPtN1Q',2
b'MYjWdQ',b'.jK30w',2
b'MYjWdQ',b'L4SmGg',2
b'qdx7SA',b'a1dEKg',2
b'qdx7SA',b'RJMFoQ',2
b'qdx7SA',b'UvIpvQ',2
b'qdx7SA',b'FP3PsA',2
b'qdx7SA',b'1guXsg',2
b'qdx7SA',b'ZkNzcA',2
b'qdx7SA',b'gfWhVA',4
b'qdx7SA',b'Yi7KUA',2
b'qdx7SA',b'X4hNuA',2
b'qdx7SA',b'M5ehiw',2
b'FirW2Q',b'iALf5w',2
b'ZVD6Jg',b'YxEmTA',2
b'ZVD6Jg',b'k-GY.A',2
b'ZVD6Jg',b'dyAxGQ',2
b'ZVD6Jg',b'ssP-8A',2
b'ZVD6Jg',b'90f5Lg',2
b'ZVD6Jg',b'3MGLww',2
b'ZVD6Jg',b'8CxJyw',2
b'ZVD6Jg',b'uNsD3Q',2
b'ZVD6Jg',b'08QdjQ',2
b'ZVD6Jg',b'w-ITxA',2
b'ZVD6Jg',b'kD8ddw',4
b'pKU2.w',b'NNfs0A',2
b'pKU2.w',b'mCFaPA',2
b'dfN1dw',b'vO7qjQ',2
b'dfN1dw',b'adySIA',2
b'dfN1dw',b'KnlRxQ',2
b'dfN1dw',b'HKP.wg',2
b'dfN1dw',b'KvdEtg',2
b'yTp0Rw',b'JYEe7g',2
b'yTp0Rw',b'S6otTQ',2
b'yTp0Rw',b'sM736w',2
b'yTp0Rw',b'9wYRhw',2
b'yTp0Rw',b'xKFjZw',2
b'yTp0Rw',b'7.5bVw',2
b'yTp0Rw',b'PYHwEA',2
b'yTp0Rw',b'7G0csA',2
b'yTp0Rw',b'7IHAIw',2
b'yTp0Rw',b'gYzQ2Q',2
b'yTp0Rw',b'.g27MA',2
b'yTp0Rw',b'iAXSnQ',2
b'yTp0Rw',b'S8ZopQ',2
b'yTp0Rw',b'ZkNzcA',2
b'yTp0Rw',b'zPwoCg',2
b'yTp0Rw',b'.Itvfg',2
b'yTp0Rw',b'mNtWkA',2
b'yTp0Rw',b'lnPusw',2
b'yTp0Rw',b'kJRO3w',4
b'yTp0Rw',b'9QD2XA',4
b'yTp0Rw',b'hQONOA',2
b'yTp0Rw',b'RTNJgA',10
b'yTp0Rw',b'0fNhMQ',8
b'yTp0Rw',b'bBiHIQ',2
b'yTp0Rw',b'nDzYfg',4
b'yTp0Rw',b'nYQADQ',2
b'yTp0Rw',b'93TsfA',2
b'yTp0Rw',b'eYcbNw',2
b'yTp0Rw',b'L5DKaA',2
b'yTp0Rw',b'AHDs2g',4
b'XGJHJQ',b'Rz1wkg',2
b'tbTCqw',b'H3QxKg',2
b'tbTCqw',b'xIm7RA',2
b'EfaKKw',b'0QKwlQ',2
b'RRYf3Q',b'3Fl0XA',4
b'RRYf3Q',b'9E-a3g',4
b'RRYf3Q',b'0kEUIA',2
b'RRYf3Q',b'WOMsag',2
b'RRYf3Q',b'b0voeA',2
b'RRYf3Q',b'I1huBQ',4
b'RRYf3Q',b'uDj2OA',2
b'RRYf3Q',b'HoHt7Q',2
b'RRYf3Q',b'Rmvdcw',8
b'RRYf3Q',b'HqXlDw',6
b'RRYf3Q',b'lK4xpg',2
b'RRYf3Q',b'cO1oqA',10
b'RRYf3Q',b'94KHLw',4
b'RRYf3Q',b'uLwTRQ',4
b'RRYf3Q',b'nGYG3Q',2
b'RRYf3Q',b'AkmVmQ',2
b'RRYf3Q',b'yI4hpA',2
b'RRYf3Q',b'ENbhjg',2
b'RRYf3Q',b'ysVU-w',4
b'RRYf3Q',b'O5tDwA',2
b'RRYf3Q',b'd9k1mA',2
b'RRYf3Q',b'7DTFOQ',8
b'RRYf3Q',b'AtfCmw',10
b'RRYf3Q',b'g8HIhA',2
b'RRYf3Q',b'Ozse5g',2
b'RRYf3Q',b'FLl3cA',4
b'RRYf3Q',b'8BdQ4Q',6
b'RRYf3Q',b'hcyhUA',4
b'RRYf3Q',b'f.K3ew',4
b'RRYf3Q',b'xDHjhw',2
b'RRYf3Q',b'z59u3Q',2
b'RRYf3Q',b'FxD68A',6
b'RRYf3Q',b'QZdN3w',2
b'RRYf3Q',b'kJ-W0A',2
b'RRYf3Q',b'Xs0H4g',2
b'RRYf3Q',b'QNf6Pw',2
b'RRYf3Q',b'ymww3w',6
b'RRYf3Q',b'7hrr4Q',4
b'RRYf3Q',b'kx7xBQ',2
b'RRYf3Q',b'yv0wfw',2
b'RRYf3Q',b'UyprCw',2
b'RRYf3Q',b'xgTUsA',2
b'RRYf3Q',b'6BDpSA',2
b'RRYf3Q',b'U6B6OQ',2
b'RRYf3Q',b'FMaOPQ',6
b'RRYf3Q',b'PcfdEQ',2
b'RRYf3Q',b'DJj24Q',6
b'RRYf3Q',b'qHWvSA',2
b'RRYf3Q',b'Hxb7kA',2
b'RRYf3Q',b'96zNgg',8
b'RRYf3Q',b'pOhrVw',6
b'RRYf3Q',b'Mf5v4A',4
b'RRYf3Q',b'gYzQ2Q',6
b'RRYf3Q',b'mLnavQ',2
b'RRYf3Q',b'zxaJmA',2
b'RRYf3Q',b'.ONOIA',6
b'RRYf3Q',b'QQbU7A',2
b'RRYf3Q',b'ezdTkw',2
b'RRYf3Q',b'Y5DbVA',2
b'RRYf3Q',b'v1lgoA',2
b'RRYf3Q',b'Ny5i0w',2
b'RRYf3Q',b'0QMeZA',12
b'RRYf3Q',b'JgLfmg',4
b'RRYf3Q',b'tmKHxQ',2
b'RRYf3Q',b'8o8IHw',4
b'RRYf3Q',b'z9yxJg',2
b'RRYf3Q',b'BydjTQ',4
b'RRYf3Q',b'9xdiYA',2
b'RRYf3Q',b'kuG0NQ',4
b'RRYf3Q',b'7yqaeg',2
b'RRYf3Q',b'TvGbGw',2
b'RRYf3Q',b'UlZe0A',4
b'RRYf3Q',b'rQuUBg',2
b'RRYf3Q',b'YV0muA',2
b'RRYf3Q',b'OW.n4A',2
b'RRYf3Q',b'In9-yg',2
b'RRYf3Q',b'i6Lezg',2
b'RRYf3Q',b'fHWxPA',2
b'RRYf3Q',b'lQgPqA',4
b'RRYf3Q',b'w72IlA',2
b'RRYf3Q',b'LtkMtg',2
b'RRYf3Q',b'.-If1A',4
b'RRYf3Q',b'YBV-yA',2
b'RRYf3Q',b'vurCcA',6
b'RRYf3Q',b'5BgkUA',2
b'RRYf3Q',b'kJRO3w',2
b'RRYf3Q',b'306LDw',4
b'RRYf3Q',b'Cp-b2A',2
b'RRYf3Q',b'J9mwRg',6
b'RRYf3Q',b'kmSmuA',2
b'RRYf3Q',b'NnRWEg',2
b'RRYf3Q',b'IQagow',2
b'RRYf3Q',b'9clKTA',2
b'RRYf3Q',b'Ttkmow',2
b'RRYf3Q',b'nDzYfg',6
b'RRYf3Q',b'gNRF-g',2
b'RRYf3Q',b'jfya0g',2
b'RRYf3Q',b'-qtl1Q',2
b'RRYf3Q',b'oQvEQA',2
b'RRYf3Q',b'oFwSLg',2
b'RRYf3Q',b'RTaIfA',2
b'RRYf3Q',b'7XMJFA',6
b'RRYf3Q',b'KwzARg',8
b'RRYf3Q',b'pQ2sJw',2
b'RRYf3Q',b'VpNyfg',2
b'RRYf3Q',b'Pn9yuQ',2
b'RRYf3Q',b'VFvWRg',2
b'RRYf3Q',b'I4NrUQ',2
b'RRYf3Q',b'Wt2xIQ',2
b'.LpTSw',b'J51VPA',2
b'.LpTSw',b'5B07hQ',2
b'.LpTSw',b'PwQ1Tg',2
b'w-kDKA',b'd9k1mA',2
b'SwY3gQ',b'adofnQ',2
b'SwY3gQ',b'mnNFog',2
b'kGbWFw',b'adySIA',2
b'kGbWFw',b'8ewlSQ',2
b'kGbWFw',b'iyOECQ',2
b'kGbWFw',b'HJZ7fQ',2
b'kGbWFw',b'5va-Ow',2
b'kGbWFw',b'HMvskg',2
b'kGbWFw',b'Lw2zUA',2
b'J-HeoA',b'33lI1A',2
b'J-HeoA',b'CwA4Kw',2
b'J-HeoA',b'LWkgGg',2
b'J-HeoA',b'MBnymA',2
b'ADpuRQ',b'xIsKQg',2
b'ADpuRQ',b'2ISVmA',2
b'nJnXWw',b'7-d9Iw',2
b'nJnXWw',b'E-kTbA',2
b'nJnXWw',b'9bgUaA',2
b'62K4vw',b'No-dDw',2
b'62K4vw',b'1AI1qA',2
b'qBXo1Q',b'CLI6aA',2
b'qBXo1Q',b'P4bmgA',2
b'ecquLw',b'vy1cxw',2
b'BnfqEA',b'krIHWg',2
b'BnfqEA',b'E5Qvlw',2
b'BnfqEA',b'rrfAYw',2
b'zcBlvQ',b'8DSyAA',2
b'kTpLNQ',b'hrFDzA',2
b'kTpLNQ',b'.sBZxw',2
b'uKK0ZA',b'Tjl5Ig',2
b'z633ZQ',b'pKh7vA',2
b'z633ZQ',b'-7JfLA',2
b'z633ZQ',b'0fNhMQ',2
b'z633ZQ',b'-GRuUg',2
b'z633ZQ',b'nGh3xw',2
b'z633ZQ',b'ZoP6JA',2
b'iFyxqw',b'jxcAog',2
b'iFyxqw',b'auQeCw',2
b'iFyxqw',b'ZIK96Q',2
b'iFyxqw',b'S5.pNQ',2
b'iFyxqw',b'7DTFOQ',2
b'iFyxqw',b'9qHmuA',2
b'iFyxqw',b'wRwD8A',2
b'iFyxqw',b'Ni-PIg',2
b'iFyxqw',b'GwJR8A',2
b'1ZS6zw',b'adySIA',2
b'1ZS6zw',b'48tOmg',2
b'QW6FKw',b'3jMiTQ',2
b'QW6FKw',b'pLEmow',2
b'QW6FKw',b'E-D1Nw',2
b'QW6FKw',b'cqdZEg',4
b'QW6FKw',b'bh7TYQ',2
b'QW6FKw',b'1Rev6g',4
b'QW6FKw',b'j.NALw',2
b'QW6FKw',b'1sOMJg',4
b'QW6FKw',b'yEyoEA',2
b'QW6FKw',b'LtEOeg',2
b'QW6FKw',b'LaAPfA',2
b'QW6FKw',b'ndhMAA',2
b'YvBspQ',b'e7NU2Q',2
b'YvBspQ',b'SvVwpg',2
b'YvBspQ',b'mBcvsA',2
b'YvBspQ',b'-tf7rQ',2
b'YvBspQ',b'-eoutw',2
b'X8l3rg',b'0kEUIA',2
b'X8l3rg',b'r5z5vA',2
b'hDP-Sg',b'ql8iJw',2
b'hDP-Sg',b'hWxpyg',2
b'UNscIQ',b'4W64QA',2
b'UNscIQ',b'KATRoA',2
b'UNscIQ',b'aE6V8w',2
b'NvdWBA',b'adofnQ',2
b'5VdV8A',b'fRIHfQ',2
b'Rn2vjw',b'1qSpIA',2
b'Rn2vjw',b'0fNhMQ',2
b'Rn2vjw',b'588pFw',2
b'Rn2vjw',b'iALf5w',2
b'Rn2vjw',b'NKsupg',2
b'SNlVqw',b'gSFJZg',2
b'SNlVqw',b'adySIA',2
b'SNlVqw',b'RDiZhw',2
b'SNlVqw',b'cGLkjg',2
b'SNlVqw',b'kOCBlw',2
b'SNlVqw',b'BOZhDg',2
b'SNlVqw',b't4NRag',2
b'SNlVqw',b'p.EW3w',2
b'SNlVqw',b'D0yKYw',2
b'E11v4Q',b'FakBAw',2
b'E11v4Q',b'la8DGw',2
b'E11v4Q',b'qHWvSA',2
b'E11v4Q',b'L.nRKA',2
b'E11v4Q',b'.EdRHw',2
b'E11v4Q',b'faGdcw',2
b'rjnhOA',b'G7nJqA',2
b'rjnhOA',b'aFUIgg',2
b'tAYBpA',b'B33RsA',2
b'tAYBpA',b'NgcyhQ',2
b'qdv2CQ',b'ucQqYQ',2
b'qdv2CQ',b'OL7t7Q',2
b'qdv2CQ',b'gpXvsA',6
b'qdv2CQ',b'Aoc47Q',2
b'qdv2CQ',b'VLm7vw',2
b'qdv2CQ',b'urZe1A',2
b'qdv2CQ',b'WjrDIA',6
b'qdv2CQ',b'pL1G0A',6
b'qdv2CQ',b'yHDJDA',2
b'qdv2CQ',b'gPfWQQ',2
b'qdv2CQ',b'94KHLw',2
b'qdv2CQ',b'7zleJA',10
b'qdv2CQ',b'nwEfOA',2
b'qdv2CQ',b'd9k1mA',2
b'qdv2CQ',b'xIsKQg',2
b'qdv2CQ',b'ucY9GQ',8
b'qdv2CQ',b'IwuKhA',2
b'qdv2CQ',b'9fyR1A',2
b'qdv2CQ',b'cZs-1Q',2
b'qdv2CQ',b'VZBNuQ',2
b'qdv2CQ',b'16Hg9A',2
b'qdv2CQ',b'QOlp6w',2
b'qdv2CQ',b'e.6u5A',2
b'qdv2CQ',b'0OJAHQ',4
b'qdv2CQ',b'YzbsgA',6
b'qdv2CQ',b'rQtEpg',2
b'qdv2CQ',b'cm75UQ',2
b'qdv2CQ',b'dC3iCw',2
b'qdv2CQ',b'qCJ6dQ',2
b'qdv2CQ',b'NfUkmA',2
b'qdv2CQ',b'6QB0Xw',2
b'qdv2CQ',b'JxemIQ',2
b'qdv2CQ',b'L6.I4w',6
b'qdv2CQ',b'.EOZCw',8
b'qdv2CQ',b'P4bmgA',2
b'qdv2CQ',b'apWg0A',10
b'qdv2CQ',b'AgliHw',2
b'qdv2CQ',b'IbG0AA',4
b'qdv2CQ',b'lgdBbg',2
b'qdv2CQ',b'Adxcuw',2
b'qdv2CQ',b'AuGJgw',4
b'qdv2CQ',b'bKLA4A',2
b'qdv2CQ',b'nDzYfg',2
b'qdv2CQ',b'nYQADQ',8
b'qdv2CQ',b'HjhgjQ',6
b'qdv2CQ',b'LaAPfA',2
b'qdv2CQ',b'CWewTg',2
b'qdv2CQ',b'6yckIA',2
b'qdv2CQ',b'JWilsg',2
b'5Vi3lw',b'LDv.eg',2
b'5Vi3lw',b'7GVfjw',2
b'2-kbEw',b'R4Gl9g',2
b'2-kbEw',b'EqUlyw',2
b'2-kbEw',b'NC6SwA',2
b'2-kbEw',b'CVn9Ww',2
b'AF4V-w',b'ip-kpw',2
b'AF4V-w',b'.bnENA',2
b'AF4V-w',b'tZeJwA',2
b'AF4V-w',b'NOqmAQ',2
b'AF4V-w',b'K1VEQg',2
b'AF4V-w',b'CnWP0g',2
b'AF4V-w',b'-TNxMA',2
b'AF4V-w',b'2RfhxA',2
b'AF4V-w',b'Qw7dFQ',2
b'AF4V-w',b'f.K3ew',2
b'AF4V-w',b'WK9MkA',2
b'AF4V-w',b'iPV94A',4
b'AF4V-w',b'6.ihbA',2
b'AF4V-w',b'kJ-W0A',4
b'AF4V-w',b'CwA4Kw',2
b'AF4V-w',b'OG-N5Q',2
b'AF4V-w',b'SFe39Q',2
b'AF4V-w',b'.RLyjQ',4
b'AF4V-w',b'qm.f2A',2
b'AF4V-w',b'3VYFzg',2
b'AF4V-w',b'Hi89og',2
b'AF4V-w',b'JR0XzA',2
b'AF4V-w',b'ZkNzcA',2
b'AF4V-w',b'CocSmg',2
b'AF4V-w',b'PlOKDg',2
b'AF4V-w',b'xfhXsA',8
b'AF4V-w',b'A4HenQ',2
b'AF4V-w',b'mxu4jA',2
b'AF4V-w',b'k5vlPQ',2
b'AF4V-w',b'SSJ8Vg',2
b'4IbY1Q',b'nstyeA',2
b'4IbY1Q',b'C.NSnw',2
b'4IbY1Q',b'qOkzvg',2
b'4IbY1Q',b'SrH1oQ',2
b'4IbY1Q',b'TP22tg',2
b'4IbY1Q',b'QVXcnA',2
b'413Xvw',b'lu1AqA',2
b'413Xvw',b'WyjxKA',2
b'aTDO9Q',b'X4QAgw',2
b'aTDO9Q',b'JoyASg',4
b'dVoCJw',b'dCjbhg',2
b'yOR1YQ',b'kJ-W0A',2
b'M75SFA',b'PPr-6Q',2
b'M75SFA',b'tsb35A',2
b'M75SFA',b'9nfrmA',2
b'M75SFA',b'f3Us.A',2
b'M75SFA',b'HluheQ',2
b'M75SFA',b'nc-gUA',2
b'M75SFA',b'CjmuXw',2
b'M75SFA',b'PKWJ0A',2
b'M75SFA',b'-AxDog',2
b'JiXj7g',b'9fyR1A',2
b'JiXj7g',b'BoNusA',2
b'ZfBskw',b'A0w-BQ',2
b'ZfBskw',b'KCuN-Q',2
b'ZfBskw',b'cqhIRQ',2
b'ZfBskw',b'4IywTw',2
b'ZfBskw',b'CZlsvA',2
b'ZfBskw',b'QkI.zQ',2
b'ZfBskw',b'YWZvQQ',2
b'0s3ZvA',b'bdBeSA',2
b'0s3ZvA',b'ql8iJw',2
b'0s3ZvA',b'2.BEMQ',6
b'0s3ZvA',b'dD0iEQ',2
b'0s3ZvA',b'z59u3Q',2
b'0s3ZvA',b'paZ66Q',6
b'0s3ZvA',b'2bVhGw',2
b'0s3ZvA',b'mDHYkA',2
b'0s3ZvA',b'wNzGDA',4
b'0s3ZvA',b'gYzQ2Q',10
b'0s3ZvA',b'Hi89og',2
b'0s3ZvA',b'PKWJ0A',4
b'0s3ZvA',b'ETyJUA',2
b'0s3ZvA',b'VGrscA',4
b'0s3ZvA',b'k-GNpg',4
b'0s3ZvA',b'iayk5A',2
b'0s3ZvA',b'CwASMA',2
b'0s3ZvA',b'VgF7jQ',2
b'icbb8A',b'HmAtBQ',2
b'icbb8A',b'P3Oyzg',2
b'icbb8A',b'bay7Hg',2
b'icbb8A',b'C0U94Q',2
b'icbb8A',b'Xvd2og',2
b'1LeIHA',b'-pwVfA',2
b'1LeIHA',b'yYFtLA',2
b'1LeIHA',b'mpRLeA',2
b'1LeIHA',b'vZc58Q',2
b'1LeIHA',b'OuhLqQ',4
b'1LeIHA',b'ORUzyA',2
b'1LeIHA',b'fg6woA',2
b'1LeIHA',b'41u1ww',6
b'1LeIHA',b'NEl9zQ',4
b'1LeIHA',b'c3U5cQ',2
b'1LeIHA',b'2XFe.A',2
b'1LeIHA',b'FxSZ2A',2
b'1LeIHA',b'zMGjRw',2
b'1LeIHA',b'TSyjWw',2
b'1LeIHA',b'dFtOuQ',2
b'1LeIHA',b'qvX9WA',2
b'1LeIHA',b'Siwpvg',2
b'1LeIHA',b'2bVhGw',2
b'1LeIHA',b'gxlAPw',2
b'1LeIHA',b'8kB5wg',2
b'1LeIHA',b'ib5EHA',2
b'1LeIHA',b'GFZXGQ',2
b'1LeIHA',b'JVqoSA',2
b'1LeIHA',b'PwMzSw',2
b'1LeIHA',b'ZkNzcA',2
b'1LeIHA',b'c.Goog',2
b'1LeIHA',b'.EOZCw',2
b'1LeIHA',b'PMBhCA',2
b'1LeIHA',b'vqiF9g',6
b'1LeIHA',b'XcD9qA',2
b'1LeIHA',b'V.06ZQ',2
b'1LeIHA',b'cQMaBg',2
b'1LeIHA',b'hcwbWA',2
b'hgIhbg',b'2eReFQ',2
b'hgIhbg',b'vO7qjQ',2
b'hgIhbg',b'DTSgxg',2
b'hgIhbg',b'NEl9zQ',8
b'hgIhbg',b'c3U5cQ',2
b'hgIhbg',b'fXufGg',2
b'hgIhbg',b'yMd9sw',2
b'hgIhbg',b'qvX9WA',2
b'hgIhbg',b'SFe39Q',2
b'hgIhbg',b'2bVhGw',2
b'hgIhbg',b'jBF.4A',2
b'hgIhbg',b'ib5EHA',2
b'hgIhbg',b'ePP-rA',2
b'hgIhbg',b'2G1i5A',2
b'hgIhbg',b'L8Lr8g',4
b'hgIhbg',b'JjyXbQ',2
b'hgIhbg',b'ZkNzcA',2
b'hgIhbg',b'INAARw',2
b'hgIhbg',b'vqiF9g',4
b'hgIhbg',b'4qLZ8Q',2
b'hgIhbg',b'iGl1rg',2
b'hgIhbg',b'ugzTzQ',2
b'hMH8Lg',b'a6709w',2
b'hMH8Lg',b'gpXvsA',2
b'hMH8Lg',b'4W64QA',2
b'hMH8Lg',b'7hlQww',4
b'hMH8Lg',b't5B6KA',2
b'hMH8Lg',b'NuU-JA',2
b'hMH8Lg',b'gz4UmQ',2
b'hMH8Lg',b'g4na3A',2
b'hMH8Lg',b'ElcU0w',4
b'hMH8Lg',b'k-GY.A',2
b'hMH8Lg',b'NEl9zQ',2
b'hMH8Lg',b'OpM6EA',2
b'hMH8Lg',b'5tSp0A',2
b'hMH8Lg',b'umIuww',2
b'hMH8Lg',b'y1yXBA',2
b'hMH8Lg',b'fcH2sA',2
b'hMH8Lg',b'UcmYvQ',2
b'hMH8Lg',b'C.NSnw',2
b'hMH8Lg',b'Q-PFdg',2
b'hMH8Lg',b'dhLiQA',2
b'hMH8Lg',b'x2R.ng',2
b'hMH8Lg',b'fgRp4A',2
b'hMH8Lg',b'ILXukA',2
b'hMH8Lg',b'0n.xLw',2
b'hMH8Lg',b'9qHmuA',2
b'hMH8Lg',b'cVkrhg',2
b'hMH8Lg',b'6QB0Xw',2
b'hMH8Lg',b'62W2og',2
b'hMH8Lg',b'63z34Q',2
b'hMH8Lg',b'tqTmJg',4
b'hMH8Lg',b'E5Qvlw',2
b'hMH8Lg',b'FfAKXA',2
b'hMH8Lg',b'VzHMgA',2
b'hMH8Lg',b'UDTB4A',2
b'hMH8Lg',b'aI0p9w',2
b'hMH8Lg',b'MWM7YA',2
b'hMH8Lg',b'jgV4QA',2
b'hMH8Lg',b'GYP1xA',2
b'hMH8Lg',b'0zG0nA',2
b'hMH8Lg',b'bwLhLg',2
b'hMH8Lg',b'VQD1oA',2
b'hMH8Lg',b'4qLZ8Q',2
b'hMH8Lg',b'3j6zwQ',2
b'hMH8Lg',b'kcCJ-w',4
b'hMH8Lg',b'quQSJA',2
b'hMH8Lg',b'S9DSlg',2
b'tag0.A',b'IU9DYA',2
b'v2Q7fg',b'1yPInA',2
b'v2Q7fg',b'AVkLmA',2
b'v2Q7fg',b'lfhSWQ',18
b'v2Q7fg',b'GqdFBg',14
b'v2Q7fg',b'NNu-rA',2
b'v2Q7fg',b'Qbd15w',26
b'v2Q7fg',b'7hlQww',22
b'v2Q7fg',b'A0w-BQ',8
b'v2Q7fg',b'uMGAJg',2
b'v2Q7fg',b'JYEe7g',4
b'v2Q7fg',b'1X-AEA',4
b'v2Q7fg',b'GITwSw',2
b'v2Q7fg',b'G7nJqA',4
b'v2Q7fg',b'arGQZg',2
b'v2Q7fg',b'l8fdEA',6
b'v2Q7fg',b'YUxYzQ',2
b'v2Q7fg',b'wPoSiw',2
b'v2Q7fg',b'oA7G0A',2
b'v2Q7fg',b'9-oakg',16
b'v2Q7fg',b'1ddyqQ',4
b'v2Q7fg',b'qKNWbQ',2
b'v2Q7fg',b'caS6Vw',2
b'v2Q7fg',b'YsSOVg',4
b'v2Q7fg',b'aIwVxA',2
b'v2Q7fg',b'Q9sS9Q',8
b'v2Q7fg',b'02JnHQ',6
b'v2Q7fg',b'XXwEeQ',2
b'v2Q7fg',b'FIg-DA',6
b'v2Q7fg',b'.C2OKQ',2
b'v2Q7fg',b'k-GY.A',2
b'v2Q7fg',b'eB5XQA',6
b'v2Q7fg',b'M8MHxg',6
b'v2Q7fg',b'mGxnsw',2
b'v2Q7fg',b'DIxZMg',4
b'v2Q7fg',b'1t.GEQ',2
b'v2Q7fg',b'H4h7DQ',2
b'v2Q7fg',b'9NxnmA',4
b'v2Q7fg',b'wS6UEA',2
b'v2Q7fg',b'-gd7gg',2
b'v2Q7fg',b'KTwW1A',2
b'v2Q7fg',b'gswx-w',8
b'v2Q7fg',b'8TlIcA',2
b'v2Q7fg',b'EuK7Zw',4
b'v2Q7fg',b'9KkTvQ',10
b'v2Q7fg',b'vukrEw',2
b'v2Q7fg',b'v9te9g',2
b'v2Q7fg',b'9fyR1A',2
b'v2Q7fg',b'iACqgA',2
b'v2Q7fg',b'kuPMZQ',2
b'v2Q7fg',b'vDSYAA',2
b'v2Q7fg',b'aFUIgg',2
b'v2Q7fg',b'mrfY1w',2
b'v2Q7fg',b'vgSLYA',2
b'v2Q7fg',b'Xjw7OA',2
b'v2Q7fg',b'C3q9.w',2
b'v2Q7fg',b'HmAtBQ',2
b'v2Q7fg',b'WEL2CA',4
b'v2Q7fg',b'lAvA4g',4
b'v2Q7fg',b'qTLeOw',2
b'v2Q7fg',b'JP-0aQ',2
b'v2Q7fg',b'36GVEA',6
b'v2Q7fg',b'Hcf.ag',2
b'v2Q7fg',b'3kCzCA',4
b'v2Q7fg',b'a7Rt7g',4
b'v2Q7fg',b'Ax07TA',2
b'v2Q7fg',b'P3Oyzg',8
b'v2Q7fg',b'vfnOhA',22
b'v2Q7fg',b'rnwjGA',2
b'v2Q7fg',b'.QTMqQ',2
b'v2Q7fg',b'wk6kQg',2
b'v2Q7fg',b'H3QxKg',2
b'v2Q7fg',b'x2LAuQ',2
b'v2Q7fg',b'xT9bOw',2
b'v2Q7fg',b'r.4sJA',2
b'v2Q7fg',b'0tgP1w',2
b'v2Q7fg',b'GChhQg',2
b'v2Q7fg',b'Lhe3JA',18
b'v2Q7fg',b'Q6Vt3g',26
b'v2Q7fg',b'hGN0vA',2
b'v2Q7fg',b'9qHmuA',4
b'v2Q7fg',b'wob4GQ',2
b'v2Q7fg',b'5AgXpA',2
b'v2Q7fg',b'2.HdEg',16
b'v2Q7fg',b'r0aD4A',2
b'v2Q7fg',b'zyBmlA',2
b'v2Q7fg',b'gDX5fg',2
b'v2Q7fg',b'xyhrFA',6
b'v2Q7fg',b'xa2xqA',4
b'v2Q7fg',b'8eZjTg',2
b'v2Q7fg',b'zc6qxg',2
b'v2Q7fg',b'q97CFQ',2
b'v2Q7fg',b'.g27MA',4
b'v2Q7fg',b'FGGWgg',2
b'v2Q7fg',b'g93daA',8
b'v2Q7fg',b'zy9APg',4
b'v2Q7fg',b'Y3Qz8A',26
b'v2Q7fg',b'NvCpAA',2
b'v2Q7fg',b'zdUOEA',2
b'v2Q7fg',b'Fa9wYA',10
b'v2Q7fg',b'y-KNWA',2
b'v2Q7fg',b'frlBqw',2
b'v2Q7fg',b'nlKDGw',6
b'v2Q7fg',b'DwLJaQ',2
b'v2Q7fg',b'-yzp5w',2
b'v2Q7fg',b'zWecTg',2
b'v2Q7fg',b'hREmeA',8
b'v2Q7fg',b'ZkNzcA',10
b'v2Q7fg',b'CM.MdQ',4
b'v2Q7fg',b'wgRdHw',16
b'v2Q7fg',b'JKqjiA',8
b'v2Q7fg',b'4U3pTQ',4
b'v2Q7fg',b'ru8PPg',2
b'v2Q7fg',b'eGRdoA',2
b'v2Q7fg',b'nRDseA',2
b'v2Q7fg',b'vq4r7w',4
b'v2Q7fg',b'P4bmgA',10
b'v2Q7fg',b'bcuLrQ',2
b'v2Q7fg',b'fmifoA',2
b'v2Q7fg',b'wRwD8A',6
b'v2Q7fg',b'Bm2Nww',8
b'v2Q7fg',b'ASQbgA',2
b'v2Q7fg',b'lQgPqA',2
b'v2Q7fg',b'w57t6w',16
b'v2Q7fg',b'vurCcA',4
b'v2Q7fg',b'79ZonA',4
b'v2Q7fg',b'hipCgg',2
b'v2Q7fg',b'ZlebxQ',2
b'v2Q7fg',b'n6IX8w',2
b'v2Q7fg',b'Dc6qgQ',2
b'v2Q7fg',b'CSKWxQ',16
b'v2Q7fg',b'.4gNsA',16
b'v2Q7fg',b'Ni-PIg',4
b'v2Q7fg',b'ximzfQ',10
b'v2Q7fg',b'x-JtDA',2
b'v2Q7fg',b'GwJR8A',2
b'v2Q7fg',b'vqiF9g',14
b'v2Q7fg',b'n-9Opg',2
b'v2Q7fg',b'SlzVFA',12
b'v2Q7fg',b'UErz7w',4
